Cotista,Ano,Mes,Dia,Operação,Cheque,Cotas,Valor
"038830","2005","05","15","51","      ",11,27.5000
"039000","2005","07","15","11","      ",2,4.0000
"039240","2005","11","15","51","      ",2,28.0000
"039380","2005","07","15","11","      ",6,12.0000
"039450","2005","06","15","11","      ",2573,6432.5000
"039450","2005","06","15","51","      ",2573,5128.9100
"039470","2005","05","15","51","      ",14,35.0000
"039500","2005","05","15","51","      ",14,35.0000
"039605","2005","11","15","51","      ",2,28.0000
"039770","2005","07","15","11","      ",4,8.0000
"039780","2005","11","15","51","      ",2,28.0000
"039880","2005","11","15","51","      ",4,56.0000
"039895","2005","07","15","11","      ",1,2.0000
"003560","2005","06","15","71","      ",1200,359.6500
"003560","2005","07","15","11","      ",1200,2400.0000
"003870","2005","06","15","11","      ",17,42.5000
"004050","2005","06","15","11","      ",14,35.0000
"004310","2005","12",,"11","      ",2,10.0000
"000465","2005","09","15","11","      ",2,4.4000
"000560","2005","09","15","11","      ",2,4.4000
"000680","2006","01","15","11","      ",4,12.0000
"039960","2005","11","15","51","      ",4,56.0000
"039990","2005","11","15","51","      ",2,28.0000
"040110","2005","11","15","51","      ",2,28.0000
"040140","2005","05","15","51","      ",12,30.0000
"040190","2005","07","15","11","      ",2,4.0000
"040210","2005","11","15","51","      ",2,28.0000
"040660","2005","07","15","11","      ",9,18.0000
"040700","2005","11","15","51","      ",2,28.0000
"041200","2005","11","15","51","      ",7,98.0000
"041240","2005","05","15","51","      ",11,27.5000
"041310","2005","07","15","11","      ",9,18.0000
"041340","2005","07","15","11","      ",2,4.0000
"041410","2005","11","15","51","      ",2,28.0000
"041610","2005","07","15","11","      ",2,4.0000
"041750","2005","07","15","11","      ",2,4.0000
"041985","2005","06","15","11","      ",3660,9150.0000
"041985","2005","06","15","51","      ",3660,7099.1000
"042050","2005","07","15","11","      ",2,4.0000
"042275","2005","07",,"11","      ",6,12.0000
"042340","2005","11","15","51","      ",2,28.0000
"042490","2005","07","15","11","      ",2,4.0000
"042520","2005","11","15","51","      ",2,28.0000
"042630","2005","07","15","11","      ",2,4.0000
"042910","2005","07","15","11","      ",2,4.0000
"042970","2005","07","15","11","      ",2,4.0000
"043050","2005","11","15","51","      ",4,56.0000
"043470","2005","11","15","51","      ",2,28.0000
"043580","2005","07","15","11","      ",9,18.0000
"043720","2005","07","15","11","      ",2,4.0000
"044080","2005","07","15","11","      ",4,8.0000
"044270","2005","07","15","11","      ",2,4.0000
"044390","2005","05","15","51","      ",29,72.5000
"044450","2005","11","15","51","      ",2,28.0000
"044500","2005","05","15","51","      ",2,10.0000
"044520","2005","09",,"11","      ",2,4.4000
"044597","2005","11","15","51","      ",4,56.0000
"044670","2005","07","15","11","      ",4,8.0000
"045460","2005","07","15","11","      ",2,4.0000
"045520","2005","07","15","11","      ",2,4.0000
"045550","2005","11","15","51","      ",2,28.0000
"045620","2005","05","15","51","      ",14,35.0000
"045980","2005","11","15","51","      ",4,56.0000
"046330","2005","11","15","51","      ",2,28.0000
"004530","2005","08","15","11","      ",2,4.0000
"004620","2005","12",,"11","      ",2,10.0000
"004660","2005","01","15","51","      ",95,262.0100
"004670","2005","12",,"11","      ",4,20.0000
"000645","2005","06","15","51","      ",14,35.0000
"046580","2005","07","15","11","      ",4,8.0000
"046710","2005","07","15","11","      ",29,58.0000
"046910","2005","11","15","51","      ",2,28.0000
"047081","2005","11","15","51","      ",3,42.0000
"047341","2005","07","15","11","      ",2,4.0000
"047510","2005","07","15","11","      ",4,8.0000
"047640","2005","05","15","51","      ",62,155.0000
"047740","2005","11","15","51","      ",9,126.0000
"047905","2005","11","15","51","      ",2,28.0000
"048110","2005","07","15","11","      ",14,28.0000
"048130","2005","05","15","51","      ",13,32.5000
"048360","2005","07","15","11","      ",2,4.0000
"048600","2005","11","15","51","      ",2,28.0000
"048845","2005","11","15","51","      ",4,56.0000
"048881","2005","11","15","51","      ",2,28.0000
"048960","2005","07","15","11","      ",2,4.0000
"049380","2005","11","15","51","      ",4,56.0000
"049575","2005","03","15","51","      ",10,28.0000
"049700","2005","11","15","51","      ",2,28.0000
"049860","2005","07","15","11","      ",2,4.0000
"049980","2005","07","15","11","      ",2,4.0000
"050257","2005","07",,"11","      ",2,4.0000
"050330","2005","11","15","51","      ",2,28.0000
"050490","2005","11","15","51","      ",2,28.0000
"050595","2005","11","15","51","      ",4,56.0000
"050610","2005","11","15","51","      ",1,14.0000
"050666","2005","05","15","51","      ",75,187.5000
"050905","2005","07","15","11","      ",4,8.0000
"050990","2005","07","15","11","      ",2,4.0000
"051140","2005","11","15","51","      ",2,28.0000
"051250","2005","11","15","51","      ",4,56.0000
"051660","2005","05","15","51","      ",152,380.0000
"051690","2005","11","15","51","      ",2,28.0000
"051710","2005","07","15","11","      ",2,4.0000
"051740","2005","11","15","51","      ",2,28.0000
"051810","2005","07","15","11","      ",44,88.0000
"051960","2005","05","15","51","      ",14,35.0000
"052140","2005","11","15","51","      ",4,56.0000
"052150","2005","07","15","11","      ",2,4.0000
"052205","2005","05","15","51","      ",84,210.0000
"052320","2005","07","15","11","      ",2,4.0000
"052790","2005","11","15","51","      ",2,28.0000
"004770","2005","12",,"11","      ",2,10.0000
"004870","2005","08","15","11","      ",2,4.0000
"004890","2005","12",,"11","      ",2,10.0000
"004900","2005","08","15","11","      ",4,8.0000
"005060","2005","11",,"11","      ",2,5.6000
"005100","2005","12",,"11","      ",2,10.0000
"005120","2005","12",,"11","      ",4,20.0000
"053000","2005","07","15","11","      ",2,4.0000
"053230","2005","07",,"11","      ",2,4.0000
"053360","2005","07","15","11","      ",2,4.0000
"053505","2005","05","15","51","      ",17,42.5000
"053590","2005","07","15","11","      ",2,4.0000
"053690","2005","11","15","51","      ",4,56.0000
"053875","2005","05","15","51","      ",12,30.0000
"053900","2005","05","15","51","      ",14,35.0000
"053902","2005","05","15","51","      ",19,47.5000
"054120","2005","07","15","11","      ",4,8.0000
"054280","2005","07","15","11","      ",4,8.0000
"054320","2005","07","15","11","      ",2,4.0000
"054340","2005","11","15","51","      ",4,56.0000
"054580","2005","11","15","51","      ",4,56.0000
"054600","2005","11","15","51","      ",2,28.0000
"054800","2005","11","15","51","      ",4,56.0000
"054990","2005","11","15","51","      ",2,28.0000
"055050","2005","07","15","11","      ",4,8.0000
"055280","2005","07","15","11","      ",2,4.0000
"055300","2005","11","15","51","      ",9,126.0000
"055560","2005","11","15","51","      ",2,28.0000
"055570","2005","07","15","11","      ",2,4.0000
"055660","2005","11","15","51","      ",4,56.0000
"055680","2005","11","15","51","      ",2,28.0000
"055720","2005","11","15","51","      ",9,126.0000
"055800","2005","11","15","51","      ",2,28.0000
"055810","2005","11","15","51","      ",4,56.0000
"055875","2005","07","15","11","      ",13,26.0000
"055965","2005","11","15","51","      ",2,28.0000
"056020","2005","07","15","11","      ",2,4.0000
"056120","2005","11","15","51","      ",2,28.0000
"056150","2005","07","15","11","      ",2,4.0000
"056330","2005","07","15","11","      ",9,18.0000
"056340","2005","05","15","51","      ",44,110.0000
"056610","2005","11","15","51","      ",4,56.0000
"056810","2005","06","15","11","      ",808,2020.0000
"056810","2005","06","15","51","      ",808,1891.6000
"056950","2005","11","15","51","      ",2,28.0000
"057020","2005","07","15","11","      ",2,4.0000
"057230","2005","11","15","51","      ",4,56.0000
"057250","2005","12",,"11","      ",2,10.0000
"057260","2005","07",,"11","      ",4,8.0000
"057290","2005","11","15","51","      ",7,98.0000
"005550","2005","12",,"11","      ",4,20.0000
"005600","2005","08","15","11","      ",2,4.0000
"005670","2005","06","15","11","      ",14,35.0000
"006070","2005","12",,"11","      ",4,20.0000
"057390","2005","11","15","51","      ",4,56.0000
"057435","2005","07","15","11","      ",2,4.0000
"057580","2005","11","15","51","      ",2,28.0000
"057670","2005","05","15","51","      ",17,42.5000
"057690","2005","11","15","51","      ",2,28.0000
"057780","2005","11","15","51","      ",2,28.0000
"057790","2005","05","15","51","      ",29,72.5000
"057840","2005","11","15","51","      ",3,42.0000
"058120","2005","11","15","51","      ",2,28.0000
"058220","2005","07","15","11","      ",2,4.0000
"058415","2004","12","15","11","      ",15,45.0000
"058745","2005","11","15","51","      ",4,56.0000
"058860","2005","11","15","51","      ",2,28.0000
"058940","2005","05","15","51","      ",46,115.0000
"058980","2005","05","15","51","      ",14,35.0000
"025040","2007","08","7","61",,0,552.3800
"059050","2005","11","15","51","      ",4,56.0000
"059150","2005","07",,"11","      ",4,8.0000
"059350","2005","07","15","11","      ",21,42.0000
"059460","2005","07","15","11","      ",2,4.0000
"059690","2005","11","15","51","      ",4,56.0000
"059900","2005","07","15","11","      ",2,4.0000
"060100","2005","11","15","51","      ",2,28.0000
"060160","2005","07","15","11","      ",2,4.0000
"060370","2005","07","15","11","      ",2,4.0000
"060410","2005","05","15","51","      ",162,405.0000
"060505","2005","07","15","11","      ",120,240.0000
"060610","2005","11","15","51","      ",7,98.0000
"060620","2005","11","15","51","      ",2,28.0000
"060640","2005","11","15","51","      ",2,28.0000
"060960","2005","11","15","51","      ",2,28.0000
"061300","2005","07","15","11","      ",4,8.0000
"061630","2005","05","15","51","      ",417,1042.5000
"061910","2005","11","15","51","      ",4,56.0000
"061930","2005","11","15","51","      ",2,28.0000
"061950","2005","07","15","11","      ",2,4.0000
"061975","2005","05","15","51","      ",14,35.0000
"061980","2005","11","15","51","      ",2,28.0000
"062010","2005","11","15","51","      ",9,126.0000
"062140","2005","11","15","51","      ",2,28.0000
"062252","2005","07","15","11","      ",7,14.0000
"062320","2005","07","15","11","      ",2,4.0000
"006160","2005","12",,"11","      ",2,10.0000
"006270","2005","12",,"11","      ",2,10.0000
"006275","2005","12",,"11","      ",2,10.0000
"006410","2005","12",,"11","      ",2,10.0000
"006600","2005","12",,"11","      ",9,45.0000
"006740","2005","06","15","51","      ",540,1322.1000
"006830","2005","12",,"11","      ",4,20.0000
"000680","2005","09","15","11","      ",4,8.8000
"062330","2005","05","15","51","      ",17,42.5000
"062400","2005","07","15","11","      ",2,4.0000
"062500","2005","11","15","51","      ",4,56.0000
"062880","2005","11","15","51","      ",2,28.0000
"062960","2005","11","15","51","      ",2,28.0000
"062985","2005","06","15","11","      ",896,2240.0000
"062985","2005","06","15","51","      ",896,2078.6000
"063190","2005","06",,"11","      ",2,5.0000
"063600","2005","10",,"11","      ",2,5.0000
"063890","2005","11","15","51","      ",2,28.0000
"063980","2005","11","15","51","      ",4,56.0000
"064120","2005","11","15","51","      ",4,56.0000
"064260","2005","05","15","51","      ",59,147.5000
"064310","2005","07","15","11","      ",2,4.0000
"064370","2005","11","15","51","      ",2,28.0000
"064560","2005","11","15","51","      ",2,28.0000
"064595","2005","07","15","11","      ",4,8.0000
"064715","2005","05","15","51","      ",26,65.0000
"064720","2005","07","15","11","      ",7,14.0000
"064760","2005","11","15","51","      ",4,56.0000
"064815","2005","05","15","51","      ",19,47.5000
"064840","2005","07","15","11","      ",4,8.0000
"064860","2005","11","15","51","      ",4,56.0000
"064890","2005","07","15","11","      ",2,4.0000
"065000","2005","07","15","11","      ",2,4.0000
"065170","2005","05","15","51","      ",14,35.0000
"065190","2005","07","15","11","      ",2,4.0000
"065280","2005","05","15","51","      ",14,35.0000
"065320","2005","11","15","51","      ",2,28.0000
"065370","2005","05","15","51","      ",28,70.0000
"065470","2005","07","15","11","      ",9,18.0000
"065660","2005","07","15","11","      ",2,4.0000
"065850","2005","11","15","51","      ",4,56.0000
"065930","2005","05","15","51","      ",29,72.5000
"066220","2005","11","15","51","      ",2,28.0000
"066400","2005","11","15","51","      ",2,28.0000
"066660","2005","11","15","51","      ",4,56.0000
"066740","2005","06","15","11","      ",2322,5805.0000
"006850","2005","08","15","11","      ",4,8.0000
"006980","2005","08","15","11","      ",6,12.0000
"007070","2005","12",,"11","      ",2,10.0000
"007120","2005","08","15","11","      ",2,4.0000
"007330","2005","12",,"11","      ",2,10.0000
"007411","2005","12",,"11","      ",9,45.0000
"007470","2005","12",,"11","      ",4,20.0000
"007740","2005","08","15","11","      ",2,4.0000
"008120","2005","08","15","11","      ",2,4.0000
"008340","2005","08","15","11","      ",4,8.0000
"066740","2005","06","15","51","      ",2322,4673.9700
"066750","2005","11","15","51","      ",2,28.0000
"066810","2005","06","15","11","      ",3942,9855.0000
"066810","2005","06","15","51","      ",3942,7610.2200
"066830","2005","06","15","11","      ",1412,3530.0000
"066830","2005","06","15","51","      ",1412,3024.6000
"066850","2005","11","15","51","      ",2,28.0000
"066880","2005","05","15","51","      ",223,557.5000
"067030","2005","07","15","11","      ",2,4.0000
"067200","2005","07","15","11","      ",2,4.0000
"067400","2005","11","15","51","      ",2,28.0000
"067560","2005","05","15","51","      ",14,35.0000
"067830","2005","11","15","51","      ",2,28.0000
"067880","2005","11","15","51","      ",2,28.0000
"067890","2005","11","15","51","      ",4,56.0000
"067991","2005","07","25","61",,4,144.8000
"068000","2005","11","15","51","      ",2,28.0000
"068170","2005","11","15","51","      ",2,28.0000
"068190","2005","07","15","11","      ",2,4.0000
"068200","2005","05","15","51","      ",17,42.5000
"068230","2005","11","15","51","      ",4,56.0000
"068325","2005","05","15","51","      ",43,107.5000
"068400","2005","11","15","51","      ",2,28.0000
"068710","2005","11","15","51","      ",4,56.0000
"069191","2005","11","15","51","      ",2,28.0000
"069330","2005","11","15","51","      ",4,56.0000
"069340","2005","11","15","51","      ",4,56.0000
"069370","2005","07","15","11","      ",2,4.0000
"069400","2005","11","15","51","      ",2,28.0000
"069450","2005","07","15","11","      ",4,8.0000
"069515","2005","11","15","51","      ",2,28.0000
"069520","2005","07","15","11","      ",4,8.0000
"069570","2005","11","15","51","      ",4,56.0000
"069840","2005","11","15","51","      ",2,28.0000
"070260","2005","11","15","51","      ",2,28.0000
"070415","2005","05","15","51","      ",268,670.0000
"070420","2005","11","15","51","      ",2,28.0000
"070450","2005","05","15","51","      ",71,177.5000
"070860","2005","07","15","11","      ",29,58.0000
"070870","2005","11","15","51","      ",2,28.0000
"070905","2005","05","15","51","      ",212,530.0000
"008370","2005","12",,"11","      ",2,10.0000
"008540","2005","12",,"11","      ",4,20.0000
"008640","2005","12",,"11","      ",2,10.0000
"008720","2005","12",,"11","      ",2,10.0000
"008900","2005","12",,"11","      ",9,45.0000
"008910","2005","12",,"11","      ",2,10.0000
"009005","2005","08","15","11","      ",2,4.0000
"009145","2005","12",,"11","      ",2,10.0000
"009220","2005","12",,"11","      ",2,10.0000
"070910","2005","11","15","51","      ",2,28.0000
"070930","2005","07","15","11","      ",2,4.0000
"071010","2005","05","15","51","      ",29,72.5000
"071080","2005","07","15","11","      ",4,8.0000
"071240","2005","11","15","51","      ",2,28.0000
"071470","2005","11","15","51","      ",7,98.0000
"071480","2005","11","15","51","      ",2,28.0000
"071655","2005","07","15","11","      ",3,6.0000
"071680","2005","11","15","51","      ",2,28.0000
"071685","2005","05","15","51","      ",38,95.0000
"071970","2005","07","15","51","      ",14,35.0000
"072050","2005","07","15","11","      ",4,8.0000
"072180","2005","05","15","51","      ",29,72.5000
"072321","2005","11","15","51","      ",4,56.0000
"072420","2005","11","15","51","      ",2,28.0000
"072460","2005","05","15","51","      ",62,155.0000
"072590","2005","11","15","51","      ",2,28.0000
"072610","2005","11","15","51","      ",2,28.0000
"072730","2005","11","15","51","      ",4,56.0000
"072830","2005","12",,"11","      ",4,20.0000
"073090","2005","11","15","51","      ",2,28.0000
"073186","2005","12",,"11","      ",2,10.0000
"073380","2005","07","15","11","      ",14,28.0000
"073400","2005","11","15","51","      ",4,56.0000
"073470","2005","07","15","11","      ",2,4.0000
"073510","2005","07","15","11","      ",2,4.0000
"073560","2005","05","15","51","      ",14,35.0000
"073660","2005","07","15","11","      ",2,4.0000
"073720","2005","11","15","51","      ",2,28.0000
"073810","2005","11","15","51","      ",2,28.0000
"074080","2005","07","15","11","      ",2,4.0000
"074110","2005","11","15","51","      ",2,28.0000
"074190","2005","07","15","11","      ",4,8.0000
"074550","2005","07","15","11","      ",4,8.0000
"074570","2005","06","15","11","      ",29,72.5000
"074570","2005","06","15","51","      ",29,71.4200
"075570","2005","05","15","51","      ",29,72.5000
"009430","2005","12",,"11","      ",2,10.0000
"009440","2005","12",,"11","      ",2,10.0000
"009540","2005","08","15","11","      ",2,4.0000
"009640","2005","12",,"11","      ",4,20.0000
"009680","2005","12",,"11","      ",2,10.0000
"009740","2005","12",,"11","      ",2,10.0000
"009820","2005","12",,"11","      ",2,10.0000
"009870","2005","06","15","11","      ",41,102.5000
"000840","2005","09","15","11","      ",2,4.4000
"075650","2005","11","15","51","      ",2,28.0000
"076020","2005","07","15","11","      ",2,4.0000
"076270","2005","11","15","51","      ",2,28.0000
"076700","2005","11","15","51","      ",2,28.0000
"076830","2005","07","15","11","      ",2,4.0000
"077740","2005","07","15","11","      ",4,8.0000
"077770","2005","06","15","11","      ",14,35.0000
"077770","2005","06","15","51","      ",14,34.4800
"077990","2005","11","15","51","      ",2,28.0000
"078010","2005","07","15","11","      ",14,28.0000
"078030","2005","07","15","11","      ",4,8.0000
"078300","2005","05","15","51","      ",142,355.0000
"078430","2005","11","15","51","      ",2,28.0000
"078610","2005","11","15","51","      ",2,28.0000
"078640","2005","11","15","51","      ",4,56.0000
"078650","2005","11","15","51","      ",2,28.0000
"078670","2005","11","15","51","      ",2,28.0000
"078730","2005","05","15","51","      ",22,55.0000
"078780","2005","06","15","11","      ",679,1697.5000
"078780","2005","06","15","51","      ",679,1617.4800
"078920","2005","11","15","51","      ",4,56.0000
"078940","2005","11","15","51","      ",2,28.0000
"079080","2005","07","15","11","      ",2,4.0000
"079309","2005","11","15","51","      ",9,126.0000
"079310","2005","06","15","11","      ",605,1512.5000
"079310","2005","06","15","51","      ",605,1460.2300
"079510","2005","06","15","11","      ",2258,5645.0000
"079510","2005","06","15","51","      ",2258,4557.9700
"079540","2005","07","15","11","      ",4,8.0000
"079790","2005","11","15","51","      ",2,28.0000
"080030","2005","11","15","51","      ",2,28.0000
"080080","2005","07",,"11","      ",9,18.0000
"080210","2005","05","15","51","      ",14,35.0000
"080290","2005","07","15","11","      ",2,4.0000
"080310","2005","11","15","51","      ",4,56.0000
"080420","2005","11","15","51","      ",4,56.0000
"080460","2005","11","15","51","      ",2,28.0000
"080480","2005","11","15","51","      ",4,56.0000
"080560","2005","11","15","51","      ",2,28.0000
"010080","2005","12",,"11","      ",4,20.0000
"010340","2005","12",,"11","      ",9,45.0000
"010570","2005","08","15","11","      ",2,4.0000
"010660","2005","08","15","11","      ",2,4.0000
"011100","2005","12",,"11","      ",4,20.0000
"011110","2005","12",,"11","      ",4,20.0000
"011155","2005","08","15","11","      ",2,4.0000
"011170","2005","12",,"11","      ",2,10.0000
"080610","2005","05","15","51","      ",14,35.0000
"080675","2005","05","15","51","      ",318,795.0000
"080840","2005","07","15","11","      ",7,14.0000
"080850","2005","11","15","51","      ",7,98.0000
"080940","2005","07","15","11","      ",29,58.0000
"080980","2005","11","15","51","      ",2,28.0000
"081000","2005","11","15","51","      ",2,28.0000
"081080","2005","07","15","11","      ",2,4.0000
"081090","2005","06","15","11","      ",44,110.0000
"081090","2005","06","15","51","      ",44,108.3500
"081150","2005","06","15","11","      ",4500,11250.0000
"081150","2005","06","15","51","      ",4500,8621.6000
"081260","2005","05","15","51","      ",17,42.5000
"081840","2005","11","15","51","      ",2,28.0000
"082070","2005","05","15","51","      ",29,72.5000
"082090","2005","05","15","51","      ",14,35.0000
"082120","2005","11","15","51","      ",2,28.0000
"082140","2005","11","15","51","      ",2,28.0000
"082230","2005","06","15","11","      ",1200,3000.0000
"082230","2005","06","15","51","      ",1200,2640.3500
"082300","2005","11","15","51","      ",2,28.0000
"082400","2005","07","15","11","      ",2,4.0000
"082450","2005","05","15","51","      ",14,35.0000
"082630","2005","11","15","51","      ",1,14.0000
"082990","2005","11","15","51","      ",4,56.0000
"083010","2005","11","15","51","      ",7,98.0000
"083150","2005","07","15","11","      ",6,12.0000
"083190","2005","11","15","51","      ",4,56.0000
"083250","2005","07","15","11","      ",14,28.0000
"083435","2005","06","15","11","      ",4500,11250.0000
"083435","2005","06","15","71","      ",4500,2628.4000
"083540","2005","11","15","51","      ",9,126.0000
"083565","2005","11","15","51","      ",4,56.0000
"083650","2005","11","15","51","      ",4,56.0000
"083880","2005","11","15","51","      ",4,56.0000
"084050","2005","07","15","11","      ",2,4.0000
"011630","2005","12",,"11","      ",4,20.0000
"012200","2005","08","15","11","      ",2,4.0000
"012310","2005","08","15","11","      ",2,4.0000
"012420","2005","12",,"11","      ",2,10.0000
"012440","2005","08","15","11","      ",9,18.0000
"012470","2005","06","15","11","      ",17,42.5000
"012490","2005","08","15","11","      ",2,4.0000
"012630","2005","08","15","11","      ",2,4.0000
"012730","2005","11",,"11","      ",2,5.6000
"000890","2005","09","15","11","      ",4,8.8000
"084225","2005","11","15","51","      ",2,28.0000
"084280","2005","12",,"11","      ",2,10.0000
"084290","2005","11","15","51","      ",1,14.0000
"084640","2005","11","15","51","      ",2,28.0000
"084930","2005","11","15","51","      ",2,28.0000
"084960","2005","07",,"11","      ",4,8.0000
"084970","2005","07","15","11","      ",2,4.0000
"085060","2005","07","15","11","      ",2,4.0000
"085090","2005","11","15","51","      ",2,28.0000
"085480","2005","11","15","51","      ",2,28.0000
"085540","2005","06","15","11","      ",3263,8157.5000
"085540","2005","06","15","51","      ",3263,6379.5400
"085600","2005","11","15","51","      ",2,28.0000
"085610","2005","11","15","51","      ",2,28.0000
"085710","2005","11","15","51","      ",2,28.0000
"085720","2005","07","15","11","      ",2,4.0000
"085740","2005","07","15","11","      ",2,4.0000
"085760","2005","07","15","11","      ",2,4.0000
"085820","2005","11","15","51","      ",4,56.0000
"085880","2005","05","15","51","      ",14,35.0000
"085910","2005","11","15","51","      ",4,56.0000
"086310","2005","07","15","11","      ",2,4.0000
"086330","2005","11","15","51","      ",4,56.0000
"086345","2005","11","15","51","      ",2,28.0000
"086350","2005","11","15","51","      ",2,28.0000
"086360","2005","11","15","51","      ",4,56.0000
"086690","2005","11","15","51","      ",4,56.0000
"086980","2005","05","15","51","      ",14,35.0000
"087000","2005","11","15","51","      ",4,56.0000
"087430","2005","11","15","51","      ",4,56.0000
"087440","2005","05","15","51","      ",14,35.0000
"087560","2005","06","15","11","      ",1412,3530.0000
"087560","2005","06","15","51","      ",1412,3024.6000
"087590","2005","11","15","51","      ",4,56.0000
"087620","2005","11","15","51","      ",2,28.0000
"087860","2005","11","15","51","      ",2,28.0000
"087910","2005","07","15","11","      ",2,4.0000
"088020","2005","11","15","51","      ",7,98.0000
"088130","2005","07","15","11","      ",2,4.0000
"088320","2005","11","15","51","      ",4,56.0000
"088415","2005","05","15","51","      ",15,37.5000
"088600","2005","11","15","51","      ",4,56.0000
"013680","2005","08","15","11","      ",2,4.0000
"013910","2005","01","15","51","      ",44,121.3500
"013921","2005","05","15","51","      ",432,1080.0000
"001090","2005","06","15","51","      ",14,35.0000
"000840","2006","01","15","11","      ",2,6.0000
"088610","2005","06","15","11","      ",1200,3000.0000
"088610","2005","06","15","51","      ",1200,2640.3500
"089030","2005","11","15","51","      ",2,28.0000
"089050","2005","11","15","51","      ",2,28.0000
"089060","2005","11","15","51","      ",4,56.0000
"089330","2005","07","15","11","      ",9,18.0000
"089350","2005","07","15","11","      ",2,4.0000
"089400","2005","11","15","51","      ",2,28.0000
"089410","2005","07","15","11","      ",4,8.0000
"089431","2005","11","15","51","      ",1,14.0000
"089730","2005","11","15","51","      ",2,28.0000
"089785","2005","07","15","11","      ",2,4.0000
"090210","2005","11","15","51","      ",4,56.0000
"090480","2005","11","15","51","      ",2,28.0000
"090510","2005","05","15","51","      ",14,35.0000
"090535","2005","11","15","51","      ",2,28.0000
"090540","2005","11","15","51","      ",7,98.0000
"090640","2005","11","15","51","      ",2,28.0000
"090700","2005","07","15","11","      ",2,4.0000
"090730","2005","11","15","51","      ",2,28.0000
"090750","2005","07","15","11","      ",2,4.0000
"090860","2005","05","15","51","      ",29,72.5000
"091050","2005","05","15","51","      ",22,55.0000
"091090","2005","07","15","11","      ",2,4.0000
"091210","2005","07","15","11","      ",2,4.0000
"091260","2005","11","15","51","      ",2,28.0000
"091285","2005","06","15","11","      ",4478,11195.0000
"091285","2005","06","15","51","      ",4478,8581.7200
"091330","2005","07","15","11","      ",2,4.0000
"091480","2005","05","15","51","      ",62,155.0000
"091550","2005","11","15","51","      ",2,28.0000
"091760","2005","07","15","11","      ",2,4.0000
"091840","2005","11","15","51","      ",2,28.0000
"092075","2005","11","15","51","      ",2,28.0000
"092180","2005","07","15","11","      ",2,4.0000
"092250","2005","11","15","51","      ",7,98.0000
"092400","2005","11","15","51","      ",2,28.0000
"092430","2005","11","15","51","      ",2,28.0000
"092450","2005","06","15","11","      ",4500,11250.0000
"092450","2005","06","15","51","      ",4500,8621.6000
"092600","2005","05","15","51","      ",12,30.0000
"092710","2005","11","15","51","      ",4,56.0000
"014000","2005","12",,"11","      ",2,10.0000
"014050","2005","08","15","11","      ",2,4.0000
"014230","2005","12",,"11","      ",4,20.0000
"014300","2005","06","15","11","      ",14,35.0000
"014995","2005","06","15","11","      ",130,325.0000
"000890","2006","01","15","11","      ",4,12.0000
"092760","2005","06","15","11","      ",1200,3000.0000
"092760","2005","06","15","51","      ",1200,2640.3500
"092770","2005","07","15","11","      ",1,2.0000
"092888","2005","05","15","51","      ",90,225.0000
"093010","2005","07",,"11","      ",2,4.0000
"093120","2005","11","15","51","      ",4,56.0000
"093690","2005","07","15","11","      ",2,4.0000
"093720","2005","11","15","51","      ",4,56.0000
"093820","2005","05","15","51","      ",54,135.0000
"094090","2005","05","15","51","      ",19,47.5000
"094180","2005","07","15","11","      ",9,18.0000
"094340","2005","06",,"11","      ",2,5.0000
"094520","2005","10",,"11","      ",2,5.0000
"094610","2005","11","15","51","      ",7,98.0000
"094660","2005","11","15","51","      ",2,28.0000
"094690","2005","07","15","11","      ",2,4.0000
"094770","2005","11","15","51","      ",4,56.0000
"094870","2005","11","15","51","      ",2,28.0000
"094947","2005","07","15","11","      ",2,4.0000
"095290","2005","05","15","51","      ",17,42.5000
"095410","2005","11","15","51","      ",7,98.0000
"095700","2005","07","15","11","      ",2,4.0000
"095770","2005","11","15","51","      ",2,28.0000
"095840","2005","05","15","51","      ",14,35.0000
"095960","2005","05","15","51","      ",14,35.0000
"095980","2005","07","15","11","      ",77,154.0000
"096240","2005","07","15","11","      ",17,34.0000
"096420","2005","11","15","51","      ",2,28.0000
"096470","2005","11","15","51","      ",4,56.0000
"096565","2005","11","15","51","      ",1,14.0000
"096760","2005","11","15","51","      ",2,28.0000
"096820","2005","11","15","51","      ",2,28.0000
"097060","2005","11","15","51","      ",2,28.0000
"025470","2007","08","7","61",,0,533.1800
"097100","2005","05","15","51","      ",31,77.5000
"097130","2005","11","15","51","      ",2,28.0000
"097140","2005","11","15","51","      ",2,28.0000
"097370","2005","07","15","11","      ",2,4.0000
"097400","2005","05","15","51","      ",14,35.0000
"015200","2005","12",,"11","      ",2,10.0000
"015240","2005","08","15","11","      ",2,4.0000
"015290","2005","08","15","11","      ",2,4.0000
"015300","2005","06","15","71","      ",765,112.2800
"015300","2005","07","15","11","      ",765,1530.0000
"015360","2005","12",,"11","      ",2,10.0000
"015420","2005","12",,"11","      ",7,35.0000
"015500","2005","12",,"11","      ",2,10.0000
"001250","2005","06","15","51","      ",14,35.0000
"097520","2005","11","15","51","      ",2,28.0000
"097550","2005","05","15","51","      ",14,35.0000
"097570","2005","11","15","51","      ",4,56.0000
"097690","2005","11","15","51","      ",4,56.0000
"023520","2005","08","11","61",,2,35.8000
"042275","2005","08","22","61",,6,496.9300
"048110","2005","08","5","61",,14,28.0000
"050257","2005","08","24","51",,2,123.8000
"051810","2005","08","15","61",,44,88.0000
