Numero,Situação,Cotista,Cotas,Data_Aquis,Mes_Transf,Ano_Transf,Cotista2
"D000698","A","080675",10,"01/01/87 00:00:00","10","1985",
"D000699","A","070905",10,"03/01/88 00:00:00","06","1997",
"D000701","A","070905",10,"10/01/89 00:00:00","06","1997",
"D000702","A","020215",10,"11/01/66 00:00:00","06","2003",
"D000703","A","021870",10,"10/01/66 00:00:00","10","1985",
"D000717","A","087560",10,"11/01/66 00:00:00","12","2000",
"D000718","A","056340",10,"12/01/66 00:00:00","10","1985",
"D000722","A","087560",10,"10/01/66 00:00:00","12","2000",
"D000728","T","017880",10,"11/01/66 00:00:00","02","2006","070300"
"D000731","A","015300",10,"08/01/87 00:00:00","02","2002",
"D000732","A","015300",10,"10/01/66 00:00:00","02","2002",
"D000734","A","051660",10,"07/01/86 00:00:00","10","1985",
"D000737","A","015300",10,"02/01/87 00:00:00","02","2002",
"D000742","A","015300",10,"08/01/87 00:00:00","02","2002",
"D000756","A","087560",10,"06/01/89 00:00:00","12","2000",
"D000759","T","078010",10,"10/01/66 00:00:00","02","2007","020215"
"D000767","A","090510",10,"08/01/87 00:00:00","10","1985",
"D000771","A","033805",10,"12/01/66 00:00:00","10","1985",
"D000772","A","009870",10,"10/01/66 00:00:00","10","1985",
"D000775","A","062985",10,"09/01/81 00:00:00","10","1985",
"D000781","A","038830",10,"07/01/89 00:00:00","10","1985",
"D000786","A","015300",10,"04/01/86 00:00:00","02","2002",
"D000787","A","056810",10,"11/01/66 00:00:00","10","1985",
"D000788","A","015300",10,"11/01/86 00:00:00","02","2002",
"D000794","A","047640",10,"02/01/69 00:00:00","10","1985",
"D000807","A","079310",10,"10/01/89 00:00:00","10","1985",
"D000814","A","087560",10,"10/01/66 00:00:00","12","2000",
"D000824","A","083250",10,"11/01/66 00:00:00","10","1985",
"D000827","A","079310",10,"10/01/89 00:00:00","10","1985",
"D000840","A","070905",10,"12/01/89 00:00:00","06","1997",
"D000848","A","015300",10,"12/01/84 00:00:00","02","2002",
"D000855","A","087560",10,"06/01/89 00:00:00","12","2000",
"D000860","A","044390",10,"11/01/66 00:00:00","10","1985",
"D000868","A","093820",10,"01/01/87 00:00:00","02","2002",
"D000869","A","070905",10,"04/01/88 00:00:00","06","1997",
"D000872","A","093820",10,"11/01/66 00:00:00","02","2002",
"D000902","A","070905",10,"03/01/88 00:00:00","06","1997",
"D000903","A","070905",10,"03/01/88 00:00:00","06","1997",
"D000939","A","093820",10,"02/01/87 00:00:00","02","2002",
"D000943","A","070905",10,"11/01/66 00:00:00","06","1997",
"D000948","A","070415",10,"12/01/66 00:00:00","10","1985",
"D000950","A","053902",10,"08/01/83 00:00:00","10","1985",
"D000955","T","080680",10,"12/01/66 00:00:00","04","2005","080675"
"D000967","A","070905",10,"07/01/83 00:00:00","06","1997",
"D000977","A","013921",10,"11/01/66 00:00:00","10","1985",
"D000982","A","056810",10,"10/01/66 00:00:00","10","1985",
"D000986","A","093820",10,"08/01/87 00:00:00","02","2002",
"D000996","A","020215",10,"11/01/66 00:00:00","01","2005",
"D000997","A","087560",10,"11/01/66 00:00:00","12","2000",
"D001001","A","013921",10,"08/01/87 00:00:00","05","2000",
"D001003","A","087560",10,"10/01/88 00:00:00","12","2000",
"D001004","A","027080",10,"10/01/87 00:00:00","04","2000",
"D001008","T","063150",10,"10/01/87 00:00:00","05","2006","020215"
"D001009","T","063150",10,"10/01/87 00:00:00","05","2006","020215"
"D001010","A","064715",10,"10/01/87 00:00:00","05","2000",
"D001011","A","064715",10,"10/01/87 00:00:00","05","2000",
"D001012","T","063150",10,"10/01/87 00:00:00","05","2006","020215"
"D001013","T","063150",10,"10/01/87 00:00:00","05","2006","020215"
"D100006","A","056810",10,"11/01/66 00:00:00","10","1985",
"D100010","T","073380",10,"03/01/87 00:00:00","07","2007","020340"
"D100018","A","020215",10,"12/01/66 00:00:00","08","2004",
"D100033","A","079310",10,"10/01/89 00:00:00","10","1985",
"D100037","A","070905",10,"04/01/88 00:00:00","06","1997",
"D100038","A","087560",10,"12/01/66 00:00:00","12","2000",
"D100043","A","087560",10,"12/01/66 00:00:00","12","2000",
"D100056","A","020215",10,"03/01/67 00:00:00","09","2004",
"D100064","A","013921",10,"01/01/87 00:00:00","05","2000",
"D100066","A","062985",10,"09/01/81 00:00:00","10","1985",
"D100074","A","070905",10,"08/01/89 00:00:00","06","1997",
"D100077","A","058980",10,"12/01/66 00:00:00","10","1985",
"D100087","A","015300",10,"03/01/86 00:00:00","02","2002",
"D100095","A","091480",10,"01/01/67 00:00:00","10","1985",
"D100097","A","091480",10,"01/01/67 00:00:00","10","1985",
"D100102","A","019830",10,"03/01/67 00:00:00","10","1985",
"D100103","A","062985",10,"09/01/81 00:00:00","10","1985",
"D100104","A","015300",10,"03/01/88 00:00:00","02","2002",
"D100118","A","070905",10,"01/01/67 00:00:00","06","1997",
"D100127","A","015300",10,"03/01/86 00:00:00","02","2002",
"D100128","A","032290",10,"02/01/87 00:00:00","04","1999",
"D100130","A","033805",10,"01/01/67 00:00:00","11","1999",
"D100141","A","070905",10,"08/01/89 00:00:00","06","1997",
"D100146","A","062985",10,"09/01/81 00:00:00","10","1985",
"D100147","A","062985",10,"09/01/81 00:00:00","10","1985",
"D100148","A","020215",10,"09/01/68 00:00:00","10","2002",
"D100158","A","087560",10,"09/01/68 00:00:00","12","2000",
"D100162","A","087560",10,"09/01/68 00:00:00","12","2000",
"D100196","A","013921",10,"10/01/68 00:00:00","10","1985",
"D100197","A","087560",10,"10/01/89 00:00:00","12","2000",
"D100213","A","013921",10,"01/01/87 00:00:00","05","2000",
"D100221","T","028910",10,"08/01/67 00:00:00","07","2007","020340"
"D100243","A","079310",10,"06/01/89 00:00:00","10","1985",
"D100245","A","013910",10,"08/01/67 00:00:00","10","1985",
"D100291","A","013921",10,"09/01/67 00:00:00","10","1985",
"D100294","A","006740",10,"01/01/87 00:00:00","05","2000",
"D100310","A","079310",10,"03/01/88 00:00:00","10","1985",
"D100321","A","079310",10,"10/01/67 00:00:00","10","1985",
"D100342","T","028760",10,"10/01/67 00:00:00","02","2006","020215"
"D100346","T","028760",10,"11/01/67 00:00:00","02","2006","020215"
"D100347","A","061630",10,"12/01/89 00:00:00","10","1985",
"D100368","A","019830",10,"03/01/89 00:00:00","10","1985",
"D100375","A","062985",10,"09/01/81 00:00:00","10","1985",
"D100381","A","056810",10,"10/01/66 00:00:00","10","1985",
"D100400","A","056810",10,"10/01/66 00:00:00","10","1985",
"D100401","A","056810",10,"10/01/66 00:00:00","10","1985",
"D100402","A","009870",10,"02/01/68 00:00:00","10","1985",
"D100425","A","062985",10,"09/01/81 00:00:00","10","1985",
"D100426","A","062985",10,"09/01/81 00:00:00","10","1985",
"D100430","A","025490",10,"05/01/87 00:00:00","08","2001",
"D100437","A","033805",10,"03/01/88 00:00:00","10","1985",
"D100485","A","020215",10,"03/01/69 00:00:00","04","2003",
"D100488","A","070905",10,"04/01/67 00:00:00","05","1997",
"D100492","A","015300",10,"09/01/88 00:00:00","02","2002",
"D100494","A","025490",10,"09/01/68 00:00:00","01","1998",
"D100496","A","053505",10,"09/01/68 00:00:00","03","1996",
"D100497","A","006740",10,"09/01/68 00:00:00","05","2000",
"D100498","A","006740",10,"09/01/68 00:00:00","05","2000",
"D100520","A","056810",10,"08/01/66 00:00:00","10","1985",
"D100522","A","056810",10,"08/01/66 00:00:00","10","1985",
"D100526","A","087560",10,"12/01/89 00:00:00","12","2000",
"D100531","A","087560",10,"06/01/89 00:00:00","12","2000",
"D100545","A","066880",10,"10/01/89 00:00:00","06","2000",
"D100546","A","061630",10,"11/01/87 00:00:00","10","1985",
"D100556","A","045620",10,"02/01/87 00:00:00","10","1985",
"D100557","A","025490",10,"09/01/68 00:00:00","03","1998",
"D100558","A","056810",10,"09/01/66 00:00:00","10","1985",
"D100560","A","025490",10,"09/01/68 00:00:00","10","1985",
"D100562","A","066880",10,"10/01/89 00:00:00","06","2000",
"D100564","A","087560",10,"12/01/88 00:00:00","12","2000",
"D100605","A","074570",10,"12/01/87 00:00:00","01","1999",
"D100606","A","074570",10,"12/01/87 00:00:00","01","1999",
"D100611","A","006740",10,"10/01/86 00:00:00","05","2000",
"D100617","A","087560",10,"10/01/68 00:00:00","12","2000",
"D100633","A","020215",10,"10/01/68 00:00:00","12","2003",
"D100654","A","020215",10,"10/01/68 00:00:00","06","2003",
"D100675","T","036460",10,"10/01/68 00:00:00","07","2007","020340"
"D100682","A","020215",10,"10/01/68 00:00:00","01","2004",
"D100683","A","020215",10,"10/01/68 00:00:00","01","2004",
"D100699","A","012470",10,"10/01/68 00:00:00","10","1985",
"D100754","A","052205",10,"11/01/86 00:00:00","10","1985",
"D200028","A","078730",10,"10/01/68 00:00:00","10","1985",
"D200099","A","030905",10,"09/01/99 00:00:00","09","1985",
"D200112","A","095290",10,"02/01/69 00:00:00","10","1985",
"D200115","A","047640",10,"02/01/69 00:00:00","10","1985",
"E000003","A","062985",20,"09/01/81 00:00:00","10","1985",
"E000005","A","070860",20,"03/01/87 00:00:00","10","1985",
"E000006","T","017880",20,"11/01/66 00:00:00","02","2006","070300"
"E000009","T","003231",20,"04/01/87 00:00:00","02","2006","020215"
"E000020","A","051660",20,"10/01/87 00:00:00","10","1985",
"E000021","A","087560",20,"12/01/88 00:00:00","12","2000",
"E000023","A","027080",20,"11/01/66 00:00:00","05","2000",
"E000030","A","061630",20,"12/01/87 00:00:00","10","1985",
"E000035","A","071010",20,"09/01/66 00:00:00","10","1985",
"E000046","A","087560",20,"10/01/89 00:00:00","12","2000",
"E000050","A","087560",20,"11/01/89 00:00:00","12","2000",
"E000052","A","095980",20,"03/01/87 00:00:00","10","1985",
"E000058","A","056340",20,"12/01/66 00:00:00","10","1985",
"E000061","A","064260",20,"09/01/66 00:00:00","06","1998",
"E000078","A","062985",20,"09/01/81 00:00:00","10","1985",
"E000080","A","056810",20,"10/01/66 00:00:00","10","1985",
"E000098","A","056810",20,"10/01/87 00:00:00","10","1985",
"E000099","A","075570",20,"04/01/87 00:00:00","10","1985",
"E000101","A","056810",20,"10/01/87 00:00:00","10","1985",
"E000116","A","013921",20,"05/01/84 00:00:00","10","1985",
"E000119","A","056810",20,"10/01/87 00:00:00","10","1985",
"E000126","T","072180",20,"06/01/68 00:00:00","02","2007","064470"
"E000127","A","056810",20,"10/01/87 00:00:00","10","1985",
"E000128","T","080680",20,"12/01/66 00:00:00","04","2005","080675"
"E000133","A","056810",20,"10/01/87 00:00:00","10","1985",
"E000135","A","078780",20,"10/01/88 00:00:00","02","1998",
"E000139","A","062985",20,"10/01/87 00:00:00","10","1985",
"E000142","A","062985",20,"10/01/87 00:00:00","10","1985",
"E000145","A","056810",20,"08/01/66 00:00:00","10","1985",
"E000153","A","062985",20,"10/01/87 00:00:00","10","1985",
"E000158","A","062985",20,"10/01/87 00:00:00","10","1985",
"E000162","A","062985",20,"10/01/87 00:00:00","10","1985",
"E000179","A","087560",20,"10/01/89 00:00:00","12","2000",
"E000185","A","087560",20,"10/01/89 00:00:00","12","2000",
"E000208","A","070415",20,"08/01/87 00:00:00","10","1985",
"E000215","A","066880",20,"10/01/89 00:00:00","06","2000",
"E000216","A","052205",20,"09/01/66 00:00:00","10","1985",
"E000238","T","017880",20,"11/01/66 00:00:00","02","2006","020215"
"E000253","A","065930",20,"11/01/66 00:00:00","10","1985",
"E000263","A","087560",20,"11/01/89 00:00:00","12","2000",
"E000264","A","087560",20,"11/01/89 00:00:00","12","2000",
"E000265","A","087560",20,"11/01/89 00:00:00","12","2000",
"E000266","A","087560",20,"11/01/89 00:00:00","12","2000",
"E000269","A","061630",20,"10/01/66 00:00:00","10","1985",
"E000275","A","050666",20,"05/01/85 00:00:00","10","1985",
"E000278","A","056810",20,"08/01/66 00:00:00","10","1985",
"E000279","A","047640",20,"10/01/66 00:00:00","10","1985",
"E000356","A","015300",20,"08/01/88 00:00:00","02","2002",
"E000357","T","080680",20,"12/01/66 00:00:00","04","2005","080675"
"E000377","A","056810",20,"09/01/66 00:00:00","10","1985",
"E000383","T","080940",20,"08/01/87 00:00:00","07","2007","020340"
"E000400","A","079310",20,"08/01/87 00:00:00","10","1985",
"E100028","A","015300",20,"09/01/84 00:00:00","02","2002",
"E100033","T","080680",20,"09/01/67 00:00:00","04","2005","080675"
"E100038","A","064260",20,"10/01/67 00:00:00","06","1998",
"E100039","A","087560",20,"12/01/89 00:00:00","12","2000",
"E100055","A","013921",20,"12/01/67 00:00:00","10","1985",
"E100061","A","051660",20,"09/01/86 00:00:00","10","1985",
"E100094","A","056810",20,"10/01/66 00:00:00","10","1985",
"E100095","A","056810",20,"10/01/66 00:00:00","10","1985",
"E100096","A","079310",20,"09/01/68 00:00:00","10","1985",
"N000022","A","020215",24,"04/01/83 00:00:00","08","2004",
"N000023","A","085540",40,"10/01/66 00:00:00","10","2002",
"N000033","A","056810",50,"10/01/66 00:00:00","10","1985",
"N000037","A","004660",64,"07/01/67 00:00:00","10","1985",
"N000073","A","061630",30,"10/01/66 00:00:00","10","1985",
"N000081","A","070415",60,"09/01/66 00:00:00","10","1985",
"N000176","A","087560",30,"10/01/87 00:00:00","12","2000",
"N000185","A","095980",22,"03/01/87 00:00:00","10","1985",
"N000207","A","015300",42,"10/01/87 00:00:00","02","2002",
"N000535","A","003560",1200,"01/01/90 00:00:00","10","1985",
"N000537","A","027080",600,"01/01/90 00:00:00","10","1985",
"N000542","A","088610",1200,"01/01/90 00:00:00","10","1985",
"N000549","A","041985",200,"01/01/90 00:00:00","02","2002",
"N000551","A","082230",1200,"10/01/68 00:00:00","02","1999",
"N000552","A","092760",1200,"10/01/68 00:00:00","02","1999",
"N000560","A","041985",50,"01/01/90 00:00:00","02","2002",
"N000561","A","041985",50,"01/01/90 00:00:00","02","2002",
"N000562","A","066810",1847,"10/01/68 00:00:00","03","2003",
"N000572","A","041985",2,"01/01/90 00:00:00","02","2002",
"N000573","A","041985",2,"01/01/90 00:00:00","02","2002",
"N000575","A","041985",10,"01/01/90 00:00:00","02","2002",
"N000576","A","041985",10,"01/01/90 00:00:00","02","2002",
"N000577","A","041985",10,"01/01/90 00:00:00","02","2002",
"N000578","A","041985",10,"01/01/90 00:00:00","02","2002",
"N001000","A","078780",6,"12/01/87 00:00:00","10","1985",
"N001003","A","000645",10,"04/01/88 00:00:00","10","1985",
"N001006","A","000645",2,"04/01/88 00:00:00","10","1985",
"N001007","A","030905",5,"09/01/99 00:00:00","09","1985",
"N001012","A","092450",649,"09/01/99 00:00:00","10","2003",
"N001015","A","092450",668,"01/01/90 00:00:00","10","2003",
"N100004","T","031950",30,"01/01/67 00:00:00","01","2006","061990"
"N100032","A","060505",80,"01/01/67 00:00:00","03","2002",
"WA00001","A","025490",1,"08/01/87 00:00:00","09","2000",
"WA00005","A","020215",1,"08/01/87 00:00:00","05","2003",
"WA00006","A","020215",1,"08/01/87 00:00:00","04","2003",
"WA00009","A","027080",1,"08/01/87 00:00:00","12","2001",
"WA00010","A","085540",1,"08/01/87 00:00:00","03","2002",
"WA00011","A","085540",1,"08/01/87 00:00:00","03","2002",
"WA00012","A","015420",1,"08/01/87 00:00:00","02","2002",
"WA00013","A","025490",1,"08/01/87 00:00:00","03","2002",
"WA00014","A","020215",1,"02/01/69 00:00:00","04","2003",
"WA00015","A","030905",1,"02/01/69 00:00:00","05","2002",
"WA00016","A","030905",1,"02/01/69 00:00:00","05","2002",
"WA00017","A","020215",1,"02/01/69 00:00:00","04","2003",
"WA00018","A","085540",1,"08/01/87 00:00:00","05","2002",
"WA00019","A","085540",1,"08/01/87 00:00:00","05","2002",
"WA00020","A","065470",1,"06/01/87 00:00:00","06","2002",
"WA00021","A","020215",1,"11/01/66 00:00:00","04","2003",
"WA00022","A","020215",1,"11/01/66 00:00:00","04","2003",
"WA00023","A","020215",1,"11/01/66 00:00:00","04","2003",
"WA00024","A","055875",1,"11/01/66 00:00:00","10","2002",
"WA00025","A","030550",1,"11/01/66 00:00:00","09","2004",
"WB00001","A","084930",2,"08/01/87 00:00:00","07","2000",
"WB00004","A","027080",2,"08/01/87 00:00:00","09","2000",
"WB00007","A","041240",2,"08/01/87 00:00:00","10","2000",
"WB00008","A","020215",2,"08/01/87 00:00:00","06","2003",
"WB00009","A","054990",2,"08/01/87 00:00:00","10","2000",
"WB00010","A","092430",2,"12/01/86 00:00:00","10","2000",
"WB00035","A","091260",2,"08/01/87 00:00:00","04","2001",
"WB00042","A","005500",2,"08/01/87 00:00:00","05","2001",
"WB00049","T","006830",2,"08/01/87 00:00:00","11","2006","020215"
"WB00050","T","006830",2,"08/01/87 00:00:00","11","2006","020215"
"WB00051","A","065190",2,"08/01/87 00:00:00","07","2001",
"WB00054","A","020215",2,"08/01/87 00:00:00","06","2004",
"WB00081","A","009740",2,"08/01/87 00:00:00","11","2001",
"WB00082","A","025490",2,"08/01/87 00:00:00","12","2001",
"WB00083","A","027080",2,"08/01/87 00:00:00","12","2001",
"WB00084","A","066810",2,"08/01/87 00:00:00","12","2001",
"WB00085","A","085540",2,"08/01/87 00:00:00","03","2002",
"WB00086","A","085540",2,"08/01/87 00:00:00","03","2002",
"WB00087","A","025490",2,"08/01/87 00:00:00","01","2002",
"WB00088","A","025490",2,"08/01/87 00:00:00","01","2002",
"WB00089","A","025490",2,"08/01/87 00:00:00","01","2002",
"WB00090","A","015420",2,"08/01/87 00:00:00","02","2002",
"WB00091","A","015420",2,"08/01/87 00:00:00","02","2002",
"WB00092","A","015420",2,"08/01/87 00:00:00","02","2002",
"WB00093","A","025490",2,"08/01/87 00:00:00","03","2002",
"WB00094","A","085540",2,"02/01/69 00:00:00","03","2002",
"WB00095","A","085540",2,"02/01/69 00:00:00","03","2002",
"WB00096","A","085540",2,"02/01/69 00:00:00","03","2002",
"WB00097","A","025490",2,"02/01/69 00:00:00","03","2002",
"WB00098","A","085540",2,"02/01/69 00:00:00","03","2002",
"WB00099","A","085540",2,"02/01/69 00:00:00","03","2002",
"WB00100","A","085540",2,"02/01/69 00:00:00","03","2002",
"WB00101","A","076270",2,"02/01/69 00:00:00","03","2002",
"WB00102","A","051740",2,"02/01/69 00:00:00","03","2002",
"WB00103","A","030905",2,"02/01/69 00:00:00","05","2002",
"WB00104","A","020215",2,"08/01/87 00:00:00","04","2003",
"WB00105","A","085540",2,"08/01/87 00:00:00","05","2002",
"WB00106","A","033805",2,"08/01/87 00:00:00","05","2002",
"WB00107","A","025490",2,"08/01/87 00:00:00","05","2002",
"WB00108","A","085540",2,"08/01/87 00:00:00","05","2002",
"WB00109","A","085540",2,"08/01/87 00:00:00","05","2002",
"WB00110","A","085540",2,"08/01/87 00:00:00","05","2002",
"WB00111","A","085540",2,"08/01/87 00:00:00","05","2002",
"WB00112","A","085540",2,"08/01/87 00:00:00","05","2002",
"WB00113","A","025490",2,"08/01/87 00:00:00","05","2002",
"WB00114","A","030905",2,"06/01/87 00:00:00","06","2002",
"WB00115","A","030905",2,"06/01/87 00:00:00","06","2002",
"WB00116","A","030905",2,"06/01/87 00:00:00","06","2002",
"WB00117","A","085540",2,"11/01/66 00:00:00","06","2002",
"WB00118","A","030905",2,"11/01/66 00:00:00","07","2002",
"WB00119","T","070910",2,"11/01/66 00:00:00","02","2007","020215"
"WB00120","A","020215",2,"11/01/66 00:00:00","03","2004",
"WB00121","A","020215",2,"11/01/66 00:00:00","05","2003",
"WB00122","A","020215",2,"11/01/66 00:00:00","05","2003",
"WB00123","A","055875",2,"01/01/87 00:00:00","10","2002",
"WB00124","A","055875",2,"11/01/66 00:00:00","10","2002",
"WB00125","A","044270",2,"11/01/66 00:00:00","10","2002",
"WB00126","A","025490",2,"11/01/66 00:00:00","10","2002",
"WB00127","A","025490",2,"11/01/66 00:00:00","10","2002",
"WB00128","A","033805",2,"11/01/66 00:00:00","10","2002",
"WB00129","A","020215",2,"09/01/68 00:00:00","01","2003",
"WB00130","A","020215",2,"09/01/68 00:00:00","01","2003",
"WB00131","A","020215",2,"09/01/68 00:00:00","05","2003",
"WB00132","A","042340",2,"09/01/68 00:00:00","01","2003",
"WB00133","A","029150",2,"09/01/68 00:00:00","03","2003",
"WB00134","A","059900",2,"09/01/68 00:00:00","03","2003",
"WB00135","A","018170",2,"09/01/66 00:00:00","10","2003",
"WB00136","A","020215",2,"09/01/68 00:00:00","06","2004",
"WB00137","A","085540",2,"09/01/68 00:00:00","02","2004",
"WB00138","A","020215",2,"09/01/68 00:00:00","08","2004",
"WB00139","A","064815",2,"09/01/68 00:00:00","04","2004",
"WB00140","A","047341",2,"09/01/68 00:00:00","06","2004",
"WB00141","A","084280",2,"09/01/68 00:00:00","07","2004",
"WB00142","A","020215",2,"09/01/68 00:00:00","09","2004",
"WB00143","A","030550",2,"09/01/68 00:00:00","09","2004",
"WB00144","A","063190",2,"09/01/68 00:00:00","11","2004",
"WB00145","A","012730",2,"09/01/68 00:00:00","11","2004",
"WB00146","A","072830",2,"01/01/87 00:00:00","01","2005",
"WB00147","A","072830",2,"09/01/68 00:00:00","01","2005",
"WB00148","A","014590",2,"09/01/68 00:00:00","02","2005",
"WB00149","A","050800",2,"09/01/68 00:00:00","03","2005",
"WB00150","A","086960",2,"09/01/68 00:00:00","03","2005",
"WC00001","A","064760",4,"07/01/00 00:00:00","07","2000",
"WC00003","A","055660",4,"08/01/87 00:00:00","07","2000",
"WC00004","A","020215",4,"08/01/87 00:00:00","04","2001",
"WC00006","A","025490",4,"08/01/87 00:00:00","09","2000",
"WC00007","A","020215",4,"11/01/66 00:00:00","06","2003",
"WC00012","A","083880",4,"08/01/87 00:00:00","06","2001",
"WC00018","A","066810",4,"08/01/87 00:00:00","12","2001",
"WC00019","A","066810",4,"08/01/87 00:00:00","12","2001",
"WC00020","A","066810",4,"08/01/87 00:00:00","12","2001",
"WC00021","A","044597",4,"08/01/87 00:00:00","03","2002",
"WC00022","A","085540",4,"08/01/87 00:00:00","05","2002",
"WC00023","A","085540",4,"08/01/87 00:00:00","05","2002",
"WC00024","A","030905",4,"08/01/87 00:00:00","05","2002",
"WC00025","A","085540",4,"08/01/87 00:00:00","05","2002",
"WC00026","A","065470",4,"08/01/87 00:00:00","06","2002",
"WC00027","A","065470",4,"08/01/87 00:00:00","06","2002",
"WC00028","A","044080",4,"08/01/87 00:00:00","06","2002",
"WC00029","A","030905",4,"08/01/87 00:00:00","07","2002",
"WC00030","A","057230",4,"08/01/87 00:00:00","07","2002",
"WC00031","A","008540",4,"08/01/87 00:00:00","09","2002",
"WC00032","T","008340",4,"08/01/87 00:00:00","12","2006","020215"
"WC00033","A","055875",4,"08/01/87 00:00:00","10","2002",
"WC00034","A","055875",4,"08/01/87 00:00:00","10","2002",
"WC00035","A","020215",4,"08/01/87 00:00:00","05","2003",
"WC00036","A","078920",4,"08/01/87 00:00:00","11","2003",
"WC00037","A","069340",4,"08/01/87 00:00:00","01","2004",
"WD00003","A","025490",10,"08/01/87 00:00:00","03","2002",
"WD00004","A","085540",10,"08/01/87 00:00:00","03","2002",
"WD00005","A","085540",10,"08/01/87 00:00:00","05","2002",
"WD00006","A","030550",10,"08/01/87 00:00:00","09","2004",
"WN00001","A","085540",21,"04/01/02 00:00:00","05","2002",
"WN00002","A","030905",21,"04/01/02 00:00:00","05","2002",
"Z100003","A","041985",124,"10/01/68 00:00:00","03","2003",
"Z100005","A","079510",964,"10/01/19 00:00:00","07","1999",
"Z100006","A","066740",596,"10/01/19 00:00:00","11","1999",
"Z100007","A","041985",3083,"02/01/02 00:00:00","02","2002",
"Z100008","A","087560",707,"10/01/19 00:00:00","12","2000",
"Z100011","A","083435",1000,"10/01/19 00:00:00","11","2003",
"Z100012","A","083435",1782,"10/01/19 00:00:00","11","2003",
"Z100013","A","033840",340,"10/01/19 00:00:00","07","2002",
"Z100014","A","014995",121,"10/01/19 00:00:00","05","1995",
"Z100015","A","066740",404,"10/01/19 00:00:00","11","1999",
"Z100016","A","079510",1172,"10/01/19 00:00:00","07","1999",
"Z100018","A","092450",2251,"10/01/19 00:00:00","10","1995",
"Z100019","A","037730",2,"10/01/19 00:00:00","05","1995",
"Z100020","A","055810",4,"10/01/19 00:00:00","05","1995",
"Z100021","A","092450",531,"10/01/19 00:00:00","01","1996",
"Z100022","A","081150",2782,"10/01/19 00:00:00","11","2003",
"Z100023","A","033840",819,"10/01/19 00:00:00","07","2002",
"Z100024","A","033840",50,"10/01/19 00:00:00","07","2002",
"Z100025","A","066740",150,"10/01/19 00:00:00","11","1999",
"Z100026","A","021590",220,"10/01/19 00:00:00","07","1997",
"Z100027","A","039450",2383,"10/01/19 00:00:00","07","1997",
"Z100028","A","028820",152,"10/01/19 00:00:00","07","1997",
"Z100029","A","036580",152,"10/01/19 00:00:00","07","1997",
"Z100030","A","091285",3527,"10/01/19 00:00:00","03","2002",
"Z100032","A","066740",386,"10/01/19 00:00:00","11","1999",
"Z100033","A","033840",250,"10/01/19 00:00:00","07","2002",
"Z100034","A","078780",130,"10/01/19 00:00:00","02","1998",
"Z100035","A","006740",89,"10/01/19 00:00:00","07","1999",
"Z100036","A","033840",300,"10/01/19 00:00:00","07","2002",
"Z100037","A","030905",100,"10/01/19 00:00:00","07","1998",
"Z100038","A","041985",100,"10/01/19 00:00:00","02","2002",
"Z100039","A","033840",100,"10/01/19 00:00:00","07","2002",
"Z100040","A","091285",52,"10/01/19 00:00:00","03","2002",
"Z100043","A","091285",111,"10/01/19 00:00:00","03","2002",
"Z100044","A","033840",222,"10/01/19 00:00:00","07","2002",
"Z100045","A","033840",208,"10/01/19 00:00:00","07","2002",
"Z100046","A","066810",221,"10/01/19 00:00:00","11","1998",
"Z100047","A","066810",209,"10/01/19 00:00:00","11","1998",
"Z100048","A","030905",222,"10/01/19 00:00:00","11","1998",
"Z100049","A","030905",208,"10/01/19 00:00:00","11","1998",
"Z100050","A","006740",411,"10/01/19 00:00:00","08","1999",
"Z100051","A","079510",122,"10/01/19 00:00:00","08","1999",
"Z100052","A","033840",376,"10/01/19 00:00:00","07","2002",
"Z100053","A","066740",464,"10/01/19 00:00:00","11","1999",
"Z100054","A","066740",150,"10/01/68 00:00:00","12","1999",
"Z100057","A","027080",200,"10/01/68 00:00:00","11","1999",
"Z100058","A","027080",200,"10/01/68 00:00:00","11","1999",
"Z100059","A","066810",200,"10/01/68 00:00:00","11","1999",
"Z100060","A","066810",200,"10/01/68 00:00:00","11","1999",
"Z100061","A","033840",100,"10/01/68 00:00:00","07","2002",
"Z100062","A","033840",130,"10/01/68 00:00:00","07","2002",
"Z100063","A","033840",200,"10/01/68 00:00:00","07","2002",
"Z100064","A","091285",200,"10/01/68 00:00:00","03","2002",
"Z100065","A","091285",142,"10/01/68 00:00:00","03","2002",
"Z100068","A","033840",427,"10/01/68 00:00:00","08","1999",
"Z100069","A","066810",994,"10/01/68 00:00:00","02","2002",
"Z100070","A","091285",124,"10/01/68 00:00:00","03","2002",
"Z100071","A","033840",124,"10/01/68 00:00:00","07","2002",
"Z100072","A","066810",252,"10/01/68 00:00:00","02","2002",
"Z100073","A","091285",322,"10/01/68 00:00:00","04","1999",
"Z100074","A","085540",548,"10/01/68 00:00:00","04","1999",
"Z100075","A","081150",1496,"10/01/68 00:00:00","11","1999",
"Z100076","A","083435",1496,"10/01/68 00:00:00","11","1999",
"Z200001","A","085540",200,"10/01/68 00:00:00","03","2002",
"Z200002","A","085540",530,"10/01/68 00:00:00","03","2002",
"Z200003","A","085540",74,"10/01/68 00:00:00","03","2002",
"Z200004","A","085540",1709,"10/01/68 00:00:00","03","2002",
"B010378","A","020215",2,"03/01/67 00:00:00","04","2005","085200"
"B001137","A","044500",2,"09/01/66 00:00:00","04","2005","020340"
"D000008","A","068325",10,"10/01/87 00:00:00","04","2005","068326"
